image-id,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,OverExposed,OverExposed,OverExposed,OverExposed,OverExposed,OverExposed,OverExposed,OverExposed,UnderExposed,UnderExposed,UnderExposed,UnderExposed,UnderExposed,UnderExposed,UnderExposed,UnderExposed,Red,Red,Red,Red,Green,Green,Green,Green,Blue,Blue,Blue,Blue,Gray,Gray,Gray,Gray
a0013-MB_20030906_001_0.JPG,3.0003414,5.3024635,1.7134272,5.25132,2.4343877,5.338951,1.5993744,5.2670584,15.585276,2.6845944,15.666628,3.2843704,15.71703,3.545394,15.227979,3.414894,0.6832017,5.0212097,2.535263,4.8906455,1.9872545,4.8775153,1.5939261,4.905033,6.422939700000001,6.547446777335029,4.3360892,1.1734144567099583,6.6384394,6.392703943737625,4.4754453,0.8549916517312006,6.7128907333333325,6.369504165672654,4.587286766666666,0.7604323898208016,6.1404265,6.425870382092759,4.528995133333333,0.8015325316884123
a0014-WP_CRW_6320_0.JPG,1.1055964,4.8801055,1.2231768,4.861856,1.3045946,4.8810763,1.2028191,4.866802,7.9075766,5.056767,7.3387513,5.037083,9.333173,4.9477644,5.4371843,5.0492144,2.6431963,3.9416454,2.6950114,3.9381447,2.7473767,3.9604304,2.6934454,3.9364586,3.8854564333333332,2.912517964402397,4.626172633333334,0.48937747617206034,3.7523131666666667,2.606207734827228,4.612361233333334,0.4820802670007443,4.461714766666667,3.494637228321269,4.5964237,0.45053851770525305,3.1111495999999996,1.7537236119689235,4.617491666666667,0.4872871154589756
a0015-DSC_0081_0.JPG,1.504409,5.004987,2.4983506,4.9353065,4.8520756,4.856055,2.576554,4.9191337,15.493056,3.602912,15.681145,3.0506935,15.684204,3.2434177,14.604066,3.6270642,2.2041702,4.235406,2.9805055,4.1830072,5.187529,4.1239777,2.9121325,4.1586556,6.400545066666666,6.435719733842051,4.281101666666667,0.5733059955906813,7.0533337000000005,6.103958508389141,4.056335733333333,0.7745862488205616,8.574602866666666,5.029112145114937,4.074483466666667,0.6592859898848971,6.697584166666665,5.592405234961554,4.234951166666666,0.5302368391120476
a0023-07-06-02-at-15h06m48-s_MG_1489_0.JPG,0.7055972,5.183119,0.6589176,5.1037383,0.67519444,5.0658894,0.6674338,5.1160717,15.060022,4.840838,14.955656,4.957469,14.882409,5.052539,13.405311,5.0449243,2.3215573,4.2821736,2.4542155,4.1531024,2.5134552,4.1176925,2.4143386,4.1830864,6.029058833333333,6.419841823049616,4.7687102,0.3713286667225499,6.0229297,6.358772051293649,4.738103233333333,0.4179458962442733,6.023686213333334,6.308857673340152,4.745373633333333,0.4438710489560401,5.4956944666666665,5.638229294932395,4.781360800000001,0.4240398419985322
a0025-kme_298_0.JPG,0.54989743,5.338997,1.3603948,5.3215613,2.139784,5.394954,1.4004122,5.325554,15.715888,2.971132,15.737097,3.197696,15.8092165,3.630603,15.420744,3.3920603,0.75148857,4.745501,0.9442667,4.668736,0.797841,4.705044,0.8787881,4.688502,5.672424666666667,7.102277876049812,4.351876666666667,1.0059493862020208,6.0139195,6.877423266082634,4.3959977666666665,0.8882531775259286,6.248947166666667,6.782293862119589,4.576867,0.7259731952338186,5.899981433333334,6.735562971450179,4.468705433333334,0.8045008266097944
a0030-_MG_7844_0.JPG,0.64475983,5.25327,0.8745361,5.217903,1.0539165,5.2050753,1.0490172,5.201819,15.716127,2.9626212,15.692251,2.517517,15.656094,2.7537947,15.174403,2.9388244,2.0565944,4.453488,1.7674749,4.5393767,1.1200106,4.636587,2.0482566,4.5021715,6.13916041,6.79642239283502,4.2231264,0.9492340179679192,6.111420666666667,6.784470862797701,4.0915989,1.1469960348314578,5.943340366666667,6.868006962910764,4.198485666666667,1.0475825277547106,6.090558933333334,6.436188681472108,4.214271633333333,0.9460270925744512
a0032-jmac_MG_0266_0.JPG,0.75761914,5.1556034,0.8715838,5.1837163,1.0401862,5.1899605,0.83787626,5.179971,15.748472,3.6490188,15.789766,3.8280344,15.794559,3.9145634,15.744172,3.8479786,2.1368868,4.3360057,2.023653,4.375075,2.082509,4.397347,2.0461168,4.3614497,6.214325979999999,6.765133655614492,4.380209300000001,0.6158542890051241,6.228334266666667,6.777292893862191,4.462275233333333,0.5568789599287226,6.305751400000001,6.723080219523055,4.500623633333333,0.5257749758953306,6.209388353333334,6.7601299638484,4.463133099999999,0.5485165289464
a0033-KE_-2590_0.JPG,3.155211,5.3424125,2.3496351,5.1743603,2.4859402,4.937213,2.623308,5.2042284,14.651144,4.5176125,14.500871,5.035559,13.658995,5.3338213,8.788055,5.225335,2.9404259,4.4414496,3.0430157,4.2056494,3.9905303,3.8623097,3.3792474,4.2437644,6.915593633333334,5.470562906211335,4.7671582,0.40795288051887385,6.631173933333334,5.571911288175153,4.805189566666667,0.42770921493108155,6.711821833333333,4.950647035017714,4.711114666666667,0.6216520674706089,4.930203466666667,2.74531418166177,4.891109266666667,0.45782304037015104
a0034-LSYD4O2202_0.JPG,1.0595669,5.2808123,1.044458,5.272007,9.201967,4.5653353,1.1330676,5.21906,14.741781,4.8859124,14.619266,4.8940897,9.156467,5.276732,2.6422982,5.283491,2.382613,4.4759064,2.5584447,4.4323616,8.726839,3.6478148,2.626593,4.3806114,6.061320299999999,6.1617319653305636,4.880877033333333,0.32862074711517447,6.074056233333334,6.073905739538372,4.866152766666667,0.34335254342861016,9.028424333333334,0.21406050151196848,4.496627366666666,0.666775022623155,2.1339862666666667,0.7077854177117494,4.961054133333334,0.4112770059622047
a0036-jn_2007_05_05__183_0.JPG,1.2533054,5.047916,1.8267857,4.986101,2.2145016,4.9802527,1.8676249,4.985598,15.711323,2.6433449,15.781331,3.1322098,15.794566,3.25956,15.671011,3.1710434,1.4449902,4.383636,1.655744,4.3254766,1.6583561,4.356604,1.6314832,4.326782,6.136539533333333,6.770846554200972,4.024965633333333,1.0138947570901702,6.421286899999999,6.618918994379838,4.147929133333333,0.7671898819932274,6.5558079000000005,6.53673276579002,4.198805566666667,0.711276365008784,6.3900397,6.5633457895186105,4.1611411333333335,0.7499910095584942
a0041-IMG_4972_0.JPG,3.5869563,4.724756,3.5379992,4.538183,3.256729,4.4768076,3.872859,4.6157327,12.1522665,4.9075065,3.25764,5.258958,6.573825,4.926151,2.6459694,5.272257,6.236545,3.7816825,5.8095913,3.5655034,8.437405,3.5255973,5.9169927,3.6679788,7.325255933333334,3.580512377470172,4.471315,0.4933181360979614,4.2017435,1.142666831358348,4.4542148,0.6938948597223837,6.089319666666666,2.142570110523859,4.309518633333333,0.5838817605316013,4.1452737,1.3492110494329121,4.518656166666666,0.6585312069253427
a0043-07-11-27-at-12h09m46s-_MG_7307_0.JPG,1.8477975,4.7027073,2.256403,4.573317,2.2996197,4.4731035,2.238998,4.5808487,8.40804,5.22719,5.796062,5.147658,4.315706,5.0895805,5.083527,5.164258,2.9275334,3.8222446,3.363026,3.7136505,3.6226926,3.5889318,3.3656983,3.7106206,4.394456966666667,2.8720601174688882,4.5840473,0.5796711946987937,3.8051636666666666,1.47849264371619,4.4782085,0.5892812557645967,3.4126727666666667,0.8363540877152225,4.383871933333334,0.6158778745661964,3.5627411,1.169602697994531,4.485242433333334,0.5972832054891791
a0044-JI2E0511_0.JPG,3.0760593,3.660149,3.3334832,3.537434,5.564237,2.8954346,3.4686997,3.4946487,14.91984,1.775244,15.895238,0.6806478,15.832876,0.7802596,14.498958,1.3559042,5.841909,2.6820335,5.9459777,2.6577017,8.574907,2.344964,5.977003,2.5830162,7.945936100000001,5.058918385424163,2.7058088333333337,0.7696928671500876,8.391566300000001,5.4120297248609806,2.2919278333333337,1.1946128352677903,9.990673333333334,4.310029579251194,2.0068860666666666,0.895996219081105,7.981553566666666,4.720897991690596,2.4778563666666664,0.8762993978392253
a0045-20050320_081337__E6B1177_0.JPG,0.42475742,5.2732897,0.5864054,5.2764435,1.1789819,5.3382416,0.59634364,5.2761602,14.832301,4.6841593,14.977548,4.668868,15.319148,4.726734,13.513911,4.7340283,1.7575017,4.4495783,1.8725641,4.4943433,1.901619,4.6050453,1.8221126,4.4878845,5.67152004,6.500460633770096,4.802342433333333,0.3465069093835923,5.8121725,6.502134628586554,4.8132182666666665,0.3352093180139473,6.133249633333333,6.502107232614214,4.890006966666667,0.3208195233216783,5.31078908,5.822029102847978,4.832691,0.329287504653193
a0047-07-11-18-at-00h05m40s-_MG_4882_0.JPG,2.5504992,4.786248,2.113485,4.8482966,2.54098,4.6313953,2.3979335,4.8009157,15.854337,2.5705223,15.855416,2.6728017,15.841025,2.65387,15.842903,2.7228398,2.4448762,4.369809,2.5375125,4.2960877,2.9138515,4.3350205,2.5180414,4.3150306,6.949904133333333,6.296532514660346,3.9088597666666662,0.9614973535040933,6.835471166666667,6.380412913883217,3.939062,0.9233255214447649,7.098618833333333,6.183688622826271,3.8734286000000004,0.8708049493215,6.9196259666666675,6.309900223042156,3.9462620333333334,0.8875406294404192
a0048-kme_066_0.JPG,1.9317716,4.6267805,1.8433632,4.5980163,1.9381828,4.552708,1.8660666,4.601374,15.023782,3.1935897,15.36678,3.1093876,15.535707,2.9886012,14.980911,3.1829371,3.5018785,3.7483044,3.42969,3.7121694,3.3968756,3.6744258,3.4306457,3.7182682,6.819144033333334,5.836858289777016,3.8562248666666665,0.59005315446736,6.8799444,6.035941906897938,3.8065244333333332,0.6113814989308632,6.956921800000001,6.09527756010051,3.7385783333333333,0.6401532009872706,6.759207766666667,5.848605530824822,3.8341931000000002,0.5848474140892989
a0049-_I2E5952_0.JPG,1.3306348,4.900429,1.1959609,4.8511305,1.112726,4.788157,1.2508461,4.867041,15.491997,2.4792027,15.840212,2.5415707,15.518405,3.3613358,14.899637,3.0051365,1.9080756,4.286547,2.1788318,4.0765853,2.2193346,3.9628665,2.1747847,4.120317,6.243569133333334,6.543873622102766,3.8887262333333332,1.0277094987548323,6.405001566666667,6.68375671522527,3.8230954999999995,0.9597601875718886,6.283488533333333,6.545680879181928,4.0374531000000005,0.5848800759512045,6.1084226,6.227760625041077,3.9974981666666665,0.765064459657304
a0050-_DSC0006_0.JPG,1.4447634,4.837307,1.1804688,4.8632674,0.68876296,4.9507017,1.2376262,4.8675966,14.602646,4.6147156,14.967718,4.3791504,15.062688,3.9981446,14.274953,4.5320644,2.7528584,3.9639957,2.5043764,3.9937165,2.1353788,4.1235633,2.5525727,3.999741,6.266755933333333,5.918506316908023,4.4720061,0.3705335411894674,6.217521066666667,6.2108852086435835,4.412044766666667,0.3557538675746694,5.962276586666666,6.462006410090724,4.3574698666666665,0.4225915826874638,6.0217173,5.860557181376838,4.466467333333333,0.3573239118589679
a0055-050729_194412__I2E5282_0.JPG,0.54335606,5.0902057,0.30004188,5.1380115,0.31847274,5.1335883,0.35785356,5.1096373,15.3251295,2.5162268,15.52075,3.6293225,15.636785,4.2366357,14.700637,3.7977169,1.5249693,4.4267807,1.7479391,4.3276677,1.7456971,4.239876,1.6757145,4.335573,5.797818286666666,6.748734960717509,4.011071066666667,1.091162291273516,5.85624366,6.859354376171082,4.365000566666667,0.6164851616924307,5.9003182800000005,6.909333324602551,4.5367,0.422065837592265,5.578068353333333,6.473027802564202,4.414309066666667,0.5384751991377401
a0056-LSYD4O0815_0.JPG,0.57608205,4.8733377,0.70909953,4.8765693,1.0161189,4.9026785,0.69120294,4.8775163,12.308268,5.3129034,13.294254,5.3140182,13.593615,5.305287,11.043344,5.3304157,2.4989662,3.8611033,2.5544863,3.87702,2.6403756,3.9257836,2.560306,3.874722,5.127772083333333,5.137704550382418,4.682448133333334,0.6078706016835289,5.519279943333333,5.549115801585122,4.6892024999999995,0.6014264682167387,5.7500365,5.585746456897855,4.7112497,0.5792185233887523,4.76495098,4.504594006671698,4.694218,0.6082541887194254
a0060-jmac_DSC3171_0.JPG,0.68440664,5.156633,0.3301159,5.196469,0.34670305,5.196896,0.4033955,5.171276,13.141285,4.8328648,13.747186,4.91271,13.915997,5.0013456,10.067179,4.9975233,2.3449037,4.1699896,2.3949306,4.186542,2.8493254,4.148266,2.4810987,4.155556,5.390198446666667,5.5226092679406396,4.7198291333333335,0.410649157753082,5.490744166666666,5.898728040673771,4.765240333333334,0.42528313178582017,5.704008483333333,5.895950373212606,4.782169199999999,0.4552910717059437,4.3172244,4.153367796007511,4.7747851,0.4435696179139039
a0067-kme_213_0.JPG,2.4947755,5.181412,2.4554257,5.191455,2.1098418,5.2242527,2.3530688,5.235731,15.483399,3.6199071,15.30137,4.0273275,15.357046,4.3124046,14.064678,4.201277,4.090505,4.826396,5.128244,4.6013956,3.8061984,4.6029434,4.7467704,4.688425,7.356226500000001,5.7835852659551215,4.5425717,0.668327047252501,7.628346566666667,5.53428440857928,4.6067260333333335,0.4752680080429732,7.091028733333334,5.885841062426253,4.713200233333333,0.3803368387284473,7.054839066666666,5.052117261829769,4.708477666666667,0.4225520493456662
a0068-LS051026_day_1_arive53_0.JPG,5.6600647,5.2805552,7.822614,5.2521105,7.726835,5.2670517,5.4755797,5.265849,14.854112,3.869956,15.219595,3.6653914,15.194181,4.5041294,13.041058,4.1170626,1.8685598,4.6676617,1.8637072,4.682085,1.9833114,4.6539426,1.9155772,4.659741,7.460912166666667,5.452120699530965,4.606057633333333,0.5775198822162249,8.301972066666666,5.4630438919834186,4.5331956333333325,0.6562750481345471,8.301442466666668,5.408598044016758,4.808374566666667,0.33005002974874703,6.810738300000001,4.639042079507193,4.6808842,0.46922831996511055
a0071-kme_490_0.JPG,3.2399254,4.514144,2.9887238,4.5230236,2.538318,4.381956,3.154114,4.5041265,2.206717,5.2863393,1.568519,5.2369614,10.027585,4.760443,1.6754082,5.244115,5.4817715,3.4801986,4.8500214,3.5585396,4.194121,3.5069575,4.938622,3.5263596,3.642804633333333,1.367047731910144,4.4268939666666665,0.7399303946032686,3.1357547333333335,1.343695915951992,4.4395082,0.6877528874078151,5.586674666666667,3.2121316219640748,4.2164521666666674,0.5249445137749218,3.2560480666666662,1.334149914511862,4.424867033333332,0.7035066694066722
a0072-IMG_5048_0.JPG,2.2117383,4.8117743,2.8819153,4.7381845,2.5594933,4.7402263,2.7627568,4.7606654,13.029729,5.0824695,12.446337,4.9862957,11.931791,4.907255,11.594027,5.042305,3.5926783,3.9866872,3.6337972,3.953567,3.9042037,3.9295087,3.7028341,3.9591312,6.278048533333333,4.807330559598619,4.626977,0.46604523658388214,6.320683166666666,4.3423540284244,4.559349066666667,0.44016567041101196,6.131829333333333,4.137771382122597,4.525663333333333,0.4270245166962691,6.019872633333333,3.9601627921139495,4.5873672,0.45886858673919556
a0076-jmac_MG_5736_0.JPG,1.1555077,5.197942,1.2236832,5.1344757,1.037253,5.071232,1.1817043,5.146799,15.682953,4.164081,15.680126,4.057745,15.720176,4.0705595,15.491569,4.150892,3.1124873,4.393706,3.3893256,4.3567085,3.2272744,4.359729,3.325824,4.3663907,6.650316,6.436812910596402,4.585243,0.44326963848730566,6.764378266666665,6.3660778079074865,4.516309733333333,0.4538293844913994,6.6615678,6.467500048908384,4.500506833333334,0.4204760491257368,6.666365766666668,6.301453345814221,4.5546939,0.42782493266126964
a0077-20080627_at_14h31m24__MG_0714_0.JPG,2.2752676,4.6794386,2.3549614,4.6389394,1.7083573,4.700825,2.3109956,4.646772,14.938816,4.159176,14.931576,4.082852,15.233521,4.1800475,14.854364,4.130109,4.168792,3.870858,4.5363317,3.8372428,3.3238146,3.9790344,4.3400583,3.850312,7.1276252,5.577178793909594,4.236490866666666,0.3345981053242365,7.2742897,5.4872652087390055,4.186344733333334,0.33537284624975566,6.755230966666666,6.031223037329456,4.286635633333333,0.30415587033373015,7.168472633333334,5.497512676067467,4.209064333333333,0.32991169666678327
a0079-IMG_4099_0.JPG,-0.027431889,5.2867317,0.15972313,5.1767664,0.35137329,5.10307,0.09462757,5.194726,15.190569,4.2186227,13.660683,4.4918118,11.862322,4.952053,9.673348,4.6544886,1.5740601,4.4161954,1.8448342,4.268043,2.1238694,4.1607747,1.7873857,4.293449,5.579065737,6.827734635475251,4.640516600000001,0.46400733438695396,5.2217467766666665,6.006753602719456,4.645540399999999,0.3865823898992815,4.77918823,5.060535124389982,4.738632566666666,0.4132322342409598,3.85178709,4.174069644308003,4.7142212,0.3703611258482007
a0080-kme_544_0.JPG,0.8849991,5.080926,1.1844462,5.0553303,0.9918421,5.050827,1.1489465,5.054529,15.825282,2.694788,15.819995,2.8015385,15.817669,2.9339714,15.772914,2.8732305,2.373161,4.481952,2.8286874,4.383692,2.878987,4.3006024,2.8338587,4.3922787,6.361147366666667,6.719674581830458,4.0858886666666665,1.0135953373246258,6.611042866666668,6.546219358095826,4.080186933333333,0.9448036351736668,6.5628327,6.58935126666489,4.0951336,0.8763304090136019,6.585239733333334,6.5329804889347844,4.1066794,0.9131232142655338
a0083-jmac_MG_0082_0.JPG,2.4921594,5.005829,3.2175736,4.9292865,3.2633047,4.9013114,3.1082506,4.935295,14.899803,4.9057236,14.333356,4.875349,14.101127,4.8413734,14.199355,4.9012947,3.7461061,4.123374,3.679501,4.121542,3.7677107,4.089745,4.1199183,4.101623,7.046022833333333,5.577005932777626,4.678308866666667,0.3945206394761905,7.0768102,5.134616956913853,4.642059166666667,0.36871931878922337,7.044047466666666,4.9943558148542815,4.610809933333333,0.36926019690118556,7.142507966666668,5.0070074510766025,4.646070900000001,0.38523295286603754
a0084-_MG_1610_0.JPG,2.10801,5.3453875,2.5087345,5.302996,2.8626807,5.2485776,2.386641,5.313479,15.566181,4.4581447,15.577217,4.504459,15.527157,4.5893774,15.083919,4.6245317,2.5024219,4.588544,2.6834974,4.5412664,3.1826458,4.50101,2.5677755,4.5567336,6.725537633333334,6.253352249748711,4.797358733333333,0.3911543950758775,6.923149633333334,6.119765627751213,4.7829071333333335,0.36806522800236885,7.1908278333333335,5.896122024832228,4.779655000000001,0.3335351085355783,6.6794451666666665,5.943320493807093,4.831581433333334,0.3418753127095152
a0085-kme_215_0.JPG,2.1744018,4.780057,2.1012022,4.766624,2.1236,4.7101774,2.1647327,4.7590046,15.865179,2.5453048,15.867596,2.571883,15.864467,2.5780606,15.861462,2.598588,2.2132828,4.1917186,2.1661167,4.1840754,2.0900426,4.161182,2.150786,4.177947,6.750954533333332,6.444749473001476,3.8390267999999996,0.9458058215763743,6.711638300000001,6.474294016916415,3.8408608,0.928284873843556,6.6927032,6.485430848037598,3.816473333333333,0.9039168696537285,6.725660233333333,6.459989889955069,3.845179866666667,0.9128345761633752
a0089-jn_20080509_245_0.JPG,1.8510332,5.133499,1.9304166,5.1326337,2.0351655,5.1145287,1.914949,5.1251507,14.56996,4.9177504,14.876693,4.804969,14.803571,4.7867084,13.0041,4.9068866,2.8427186,4.4309225,2.7556524,4.4435463,2.87317,4.4077406,2.7691455,4.431304,6.421237266666668,5.776222619307587,4.827390633333334,0.29385608741026403,6.520920666666666,5.918020614826915,4.793716333333333,0.2814312563664803,6.570635499999999,5.831608302796935,4.769659233333333,0.2887967683780681,5.896064833333333,5.0382229580862194,4.821113766666667,0.28968206132326446
a0090-LS_060715_8754_0.JPG,1.5726029,4.9028473,1.3682904,4.9062457,1.5814164,4.870642,1.4394563,4.893652,13.844405,5.226406,14.100506,5.1960387,13.551056,5.240712,12.838027,5.2698736,2.991898,3.9422643,3.2270517,3.9425943,2.8601415,3.9479084,3.1576915,3.9354625,6.136301966666667,5.481164044530621,4.690505866666666,0.5453265930628258,6.231949366666666,5.615418417866706,4.681626233333334,0.5357991816449228,5.997537966666667,5.366594853365984,4.6864208000000005,0.5436226478850441,5.811724933333333,5.017620525020664,4.6996627,0.5617752411398889
a0091-jmac_MG_4959_0.JPG,0.88638484,4.9748526,1.0587997,4.9654408,1.3871788,5.0091705,1.0325813,4.971838,15.753735,3.3183558,15.7472,3.35973,15.77277,3.558465,15.605551,3.462235,1.8752602,4.104484,1.8828973,4.1018667,1.9829285,4.1729836,1.8844519,4.1085496,6.171793346666667,6.787472431144358,4.132564133333333,0.6765534137664587,6.229632333333334,6.738340791360314,4.142345833333333,0.6561532917876854,6.380959099999999,6.645465291574479,4.246873033333333,0.5945482028124679,6.174194733333333,6.678037718341147,4.1808742,0.6184111039462987
a0092-jmac_MG_7673_0.JPG,6.696217,5.2036543,5.5506935,5.134492,6.348798,5.0503206,5.326656,5.1430063,15.231004,4.2214313,13.574733,4.6554775,13.8182,4.821874,10.195548,4.7172384,1.7627401,4.5630813,1.9442637,4.4376955,2.018128,4.359952,1.9171102,4.4558415,7.896653699999999,5.56353121216139,4.6627222999999995,0.40713368164359326,7.023230066666667,4.860948260692109,4.742555,0.29105349892846144,7.395042,4.873834539794992,4.744048866666667,0.2871640233969121,5.813104733333334,3.3971171483811995,4.772028733333333,0.283196458381625
a0093-MB_070908_038_0.JPG,1.1486981,5.1463275,2.2393386,4.956878,1.8258225,4.7719026,1.4705957,4.977263,13.675568,4.9598913,12.520426,5.1578636,7.932553,5.242324,6.696913,5.2453885,2.0454142,4.256632,2.7189841,4.057736,2.997228,3.8684762,3.0212646,4.051123,5.623226766666668,5.705621464516666,4.787616933333333,0.38309995539707686,5.826249566666667,4.737546027348203,4.7241592,0.4783225647862327,4.251867833333333,2.646208631665007,4.6275676,0.5700812155941526,3.7295911000000004,2.191634542682928,4.757924833333333,0.5116310158959504
a0095-IMG_9199_0.JPG,4.264856,4.5272036,4.6196985,4.276792,5.6215863,4.410452,4.8122683,4.3010807,15.425541,2.982449,15.002944,3.2930417,14.997825,3.4245417,14.890626,3.3800035,4.647504,3.9291027,5.106326,3.7171025,6.345749,3.925964,5.0297422,3.7130425,8.112633666666667,5.17336545022782,3.8129184333333335,0.63597210705132,8.242989499999998,4.78413630048948,3.7623120666666665,0.4028846748770369,8.988386766666666,4.259586350355644,3.9203192333333337,0.4025159851521954,8.244212166666667,4.700562828515951,3.7980422333333332,0.380801363871869
